year,Loss,tmin6,dpt6,dpt11,tmax12,dpt12,tmin6_2,dpt6_2,dpt11_2,tmax12_2,dpt12_2,tmin6_dpt6,tmin6_dpt11,tmin6_tmax12,tmin6_dpt12,dpt6_dpt11,dpt6_tmax12,dpt6_dpt12,dpt11_tmax12,dpt11_dpt12,tmax12_dpt12
1999,233.9488915,15.93514677,15.10934201,1.047852616,6.575677355,-3.642896498,253.9289027,228.2922158,1.097995104,43.23953267,13.2706949,240.7695825,16.69768523,104.7843838,-58.05009038,15.83236354,99.35415807,-55.04176908,6.890340715,-3.817218624,-23.95451201
2001,212.8924464,14.45733798,13.60654821,-2.206041745,-4.384508477,-12.58131584,209.0146215,185.1381542,4.866620181,19.22391458,158.2895084,196.7144662,-31.89349111,-63.38832092,-181.8923354,-30.01661336,-59.65802597,-171.1882806,9.672408731,27.75490796,55.16288596
1998,211.4235001,15.77824205,14.85427013,-1.313717392,2.201819883,-3.921878156,248.9529221,220.6493411,1.725853385,4.848010796,15.38112827,234.3742696,-20.72815099,34.74084706,-61.88034283,-19.51431301,32.70642732,-58.25663755,-2.892569074,5.152239542,-8.635269302
2004,178.7640966,15.31785681,13.42850915,1.186242153,4.447858429,-4.429029366,234.6367373,180.3248581,1.407170445,19.78344461,19.61630112,205.6959804,18.17068744,68.13165853,-67.84323764,15.92946361,59.72810763,-59.47526138,5.276237159,-5.253901331,-19.6996956
2016,192.0227694,16.68022073,15.10284785,2.216964326,7.728584118,1.158665132,278.2297637,228.0960131,4.914930824,59.73101246,1.342504887,251.9188358,36.97945432,128.914489,19.32679015,33.4824749,116.72363,17.49914319,17.13399528,2.568719263,8.954840935
1974,452.9029364,15.04932897,15.09357684,4.534832335,5.803027674,-2.901436209,226.4823026,227.8160619,20.56470431,33.67513018,8.418332074,227.1482033,68.24618365,87.33167251,-43.664668,68.44684031,87.58844411,-43.79305037,26.31575754,-13.15752674,-16.83711461
1941,438.4681593,17.41351258,16.21101862,-0.563351067,10.22264841,-0.867212537,303.2304204,262.7971248,0.317364425,104.5025405,0.752057585,282.2907768,-9.809920899,178.0122166,-15.10121643,-9.132494645,165.7195437,-14.05839859,-5.758939892,0.488545109,-8.865208863
1948,406.9967654,16.69748055,15.93436764,0.234153003,9.145107756,-2.59977777,278.8058569,253.904072,0.054827629,83.63299588,6.758844453,266.0637938,3.909765223,152.7002589,-43.40973876,3.731080041,145.7215091,-41.42581476,2.141354448,-0.608745773,-23.77524785
1943,402.7573754,19.23483781,18.77935675,2.607817868,5.601486443,-4.394445413,369.9789856,352.6642401,6.800714031,31.37665037,19.31115049,361.2178813,50.16095372,107.7436832,-84.52644479,48.97314208,105.1923123,-82.52485815,14.60765643,-11.45991327,-24.61542641
1980,474.6420701,16.43357816,15.51632355,0.932318767,8.349228267,-3.096370725,270.0624912,240.7562965,0.869218283,69.70961265,9.587511668,254.9887158,15.32133333,137.2076953,-50.88445033,14.46615964,129.5493272,-48.04429,7.784142203,-2.886804537,-25.85230598
1931,433.7538408,18.09382913,16.51710279,0.704033548,6.677605473,-3.579632941,327.3866528,272.8146846,0.495663236,44.59041486,12.81377199,298.8576357,12.73866272,120.8234525,-64.7692668,11.62859447,110.294696,-59.12516524,4.701258272,-2.520181679,-23.90337652
1988,457.116799,15.5112292,12.2621807,1.076913172,7.452076302,-1.840090162,240.5982312,150.3610755,1.159741979,55.53344121,3.385931806,190.2014953,16.70424703,115.5908635,-28.54206025,13.20530391,91.37870621,-22.56351808,8.025239125,-1.981617333,-13.71249229
1998,430.0738281,18.40211494,17.92566647,0.821346187,5.933411017,-1.962358946,338.6378341,321.3295185,0.674609559,35.2053663,3.850852632,329.8701747,15.11450694,109.1873115,-36.11155486,14.72317781,106.3603469,-35.17659196,4.873384515,-1.611776038,-11.64348219
2000,402.6358178,16.6271383,16.80454337,2.812663688,9.207893468,-2.443695821,276.4617281,282.3926778,7.911077021,84.78530211,5.971649267,279.4114667,46.76654813,153.1009181,-40.63166838,47.26552892,154.7344451,-41.06519241,25.8987076,-6.873294501,-22.50129079
2018,410.9627251,19.87286332,19.89621935,2.141527863,7.093737791,-4.439310057,394.9306964,395.8595445,4.58614159,50.32111584,19.70747378,395.3948477,42.55829052,140.9728815,-88.22180199,42.60830812,141.1385631,-88.32548667,15.19143713,-9.506906182,-31.49130152
2011,451.3175571,19.19526318,18.15229872,-0.229083061,2.573355901,-6.262464851,368.4581284,329.5059487,0.052479049,6.622160593,39.21846601,348.4381511,-4.397309651,49.39624376,-120.2096609,-4.158384159,46.71232502,-113.6781327,-0.589512248,1.434624619,-16.11555088
2010,427.8393539,20.75926904,19.93866336,3.644642303,5.09850109,-4.448694875,430.947251,397.5502966,13.28341752,25.99471337,19.79088609,413.9120769,75.66011012,105.8411558,-92.35165378,72.66929596,101.6572969,-88.70102951,18.58221276,-16.21390154,-22.68167567
1944,551.5241219,18.60904342,16.80422647,-1.117604007,5.336084646,-5.293510012,346.2964969,282.3820272,1.249038718,28.47379935,28.02124825,312.7105799,-20.7975415,99.29943086,-98.50715765,-18.78047084,89.66877485,-88.95334106,-5.963629585,5.916048004,-28.2466175
1929,389.19218,15.32093632,14.38871487,2.046227381,8.011175679,-2.54347014,234.7310896,207.0351155,4.187046494,64.17893577,6.469240352,220.4485841,31.35011939,122.7387124,-38.96834403,29.44258233,115.2705226,-36.59726661,16.39268703,-5.204518243,-20.37618613
1946,375.086675,16.75539503,15.58977588,1.951204717,2.660297965,-6.885349371,280.7432625,243.0411119,3.807199849,7.077185265,47.40803596,261.2128532,32.69320582,44.5743433,-115.3667486,30.41884424,41.47344905,-107.3410535,5.19078594,-13.43472617,-18.31708092
1987,349.5662663,17.87698314,17.17278545,1.557152431,4.814069541,-2.452838949,319.5865263,294.9045603,2.424723694,23.17526555,6.016418908,306.9975961,27.83718777,86.06104004,-43.84936054,26.74064462,82.6709834,-42.12207702,7.496240091,-3.819444132,-11.80813727
1932,334.8587333,17.26707551,16.42360686,6.254286366,10.85645493,1.632941938,298.1518966,269.7348624,39.11609795,117.8626137,2.666499372,283.5876598,107.9932349,187.4592271,28.19613174,102.7179405,178.3021477,26.81879642,67.89937806,10.2128865,17.72796056
1941,409.9578508,17.38683301,16.11840979,0.007695219,9.316485529,-0.913989319,302.3019621,259.8031341,5.92E-05,86.79690261,0.835376475,280.2480994,0.133795482,161.9841781,-15.89137966,0.124034688,150.1669315,-14.73205438,0.071692393,-0.007033348,-8.515168261
1947,426.5322004,16.81246918,15.82849996,3.143620238,10.04278032,-1.391955876,282.6591199,250.5414111,9.882348201,100.8574365,1.937541161,266.1161678,52.85201836,168.8439345,-23.40221527,49.75879282,158.9621479,-22.03257354,31.57068745,-4.375780663,-13.97910707
1998,412.9295814,18.24325418,17.62116523,0.571836274,5.19598422,-2.172940309,332.816323,310.505464,0.326996724,26.99825201,4.721669586,321.4673962,10.43215449,94.79166082,-39.64150237,10.07642146,91.55929646,-38.28974022,2.971252254,-1.242566089,-11.29056356
1955,274.110415,14.03593942,12.28408011,-0.824184359,2.361367347,-5.503947426,197.0075955,150.8986241,0.679279858,5.576055749,30.29343726,172.4186043,-11.56820174,33.14400905,-77.25307266,-10.12434669,29.00722566,-67.61093109,-1.946202034,4.536267382,-12.99684173
1925,153.8602799,16.15519796,14.73124042,-1.842287114,-2.351651055,-11.6746222,260.9904212,217.0094443,3.39402181,5.530262685,136.2968035,237.9861053,-29.76251303,-37.99138834,-188.6058328,-27.1391744,-34.64273708,-171.9816665,4.332416435,21.50800604,27.45463761
1961,227.3942027,14.84060356,12.73774806,-0.350133694,1.209203562,-9.907603389,220.2435141,162.2502256,0.122593604,1.462173255,98.16060491,189.0358692,-5.196195352,17.9453107,-147.0348142,-4.459914785,15.40253033,-126.2005558,-0.423382911,3.468985776,-11.98030931
1979,188.1657579,15.6143611,13.41714463,-1.406129982,-0.306624857,-9.282159146,243.8082725,180.0197701,1.977201525,0.094018803,86.15847842,209.5001412,-21.95582129,-4.787751233,-144.9349847,-18.86624934,-4.114030049,-124.5400718,0.431154404,13.05192227,2.846140717
1937,178.0757343,15.90929198,14.48519294,-3.43732921,4.510804814,-5.131492732,253.1055712,209.8208145,11.8152321,20.34736007,26.33221765,230.4491638,-54.68547403,71.76371083,-81.63841614,-49.79037681,65.33987804,-74.33066229,-15.50512115,17.63862986,-23.14716212
1935,259.2489612,14.2738934,13.06860518,1.780554368,-0.602168383,-8.809301417,203.7440328,170.7884413,3.170373856,0.362606762,77.60379146,186.5398772,25.41544323,-8.595287313,-125.7430294,23.26936203,-7.869500854,-115.1252821,-1.072193545,-15.68544011,5.304682794
1980,225.1320256,14.90120539,13.47515682,-1.894483374,4.764603736,-5.939760206,222.0459221,181.5798514,3.589067255,22.70144877,35.2807513,200.7960795,-28.23008587,70.99833888,-88.50958679,-25.52846057,64.20378255,-80.03920027,-9.026462563,11.25277696,-28.30060367
1992,220.7491449,13.86775039,10.73277586,-3.415529076,3.581873386,-5.208408664,192.314501,115.1924777,11.66583887,12.82981695,27.12752081,148.8394567,-47.36570469,49.67252606,-72.2289113,-36.65810803,38.44344423,-55.9006828,-12.2339927,17.78947123,-18.65586038
1996,238.8874575,16.21738075,15.35128291,-5.150994378,0.80851723,-8.479979624,263.0034384,235.661887,26.53274308,0.653700111,71.91005443,248.9576,-83.53563708,13.11203176,-137.5230583,-79.07437198,12.41177674,-130.1785663,-4.164667707,43.68032737,-6.856209637
2015,236.7796752,15.78372897,15.49554141,-5.034962442,2.81954068,-3.988280127,249.1261003,240.1118035,25.35084679,7.949809648,15.90637837,244.5774259,-79.47048257,44.50286592,-62.94993259,-78.01946901,43.69030936,-61.80055986,-14.19628143,20.08084065,-11.24511806
2013,247.7006905,16.12612909,14.57360692,-1.92752804,4.31606184,-3.860605293,260.0520395,212.3900185,3.715364344,18.62838981,14.90427323,235.0158664,-31.08356599,69.6013704,-62.25661932,-28.09103597,62.90058868,-56.26294399,-8.319330218,7.441424951,-16.66261118
2018,201.2270661,18.04946059,17.54024165,-2.052490342,1.937783949,-8.572986243,325.7830276,307.6600772,4.212716606,3.755006635,73.49609313,316.5919004,-37.04634355,34.97595503,-154.7377773,-36.00117659,33.98919874,-150.3722504,-3.977282842,17.59597147,-16.61259514
2010,268.6793544,17.72667255,17.03085708,1.591727098,0.054749491,-7.293004218,314.2349195,290.0500929,2.533595153,0.002997507,53.18791053,301.9004266,28.21602504,0.970526298,-129.2806977,27.10847671,0.932430755,-124.2061125,0.087146248,-11.60847244,-0.399288268
1954,430.3352046,19.23257032,17.00369419,-0.716239684,8.838971395,-4.202706193,369.891761,289.1256161,0.512999285,78.12741531,17.66273934,327.0247441,-13.77513008,169.9961389,-80.82884238,-12.17872055,150.2951665,-71.46153087,-6.330822076,3.010144955,-37.14759982
1944,344.0675019,19.24752446,16.93062009,-1.526916003,4.964294661,-5.647053219,370.467198,286.6458967,2.33147248,24.64422148,31.88921006,325.8725244,-29.38935312,95.55038293,-108.691795,-25.85163476,84.04858692,-95.6081127,-7.580060961,8.622575931,-28.03363614
1955,349.8762614,15.45855875,13.72116963,1.16678742,6.585989368,-2.635884975,238.9670385,188.270496,1.361392884,43.37525596,6.9478896,212.1095068,18.03685188,101.8099036,-40.74698273,16.00968812,90.36747729,-36.16742486,7.684449546,-3.07551743,-17.35991042
1967,323.2937053,17.48696093,16.94448445,1.827176701,7.199730302,-3.696964602,305.7938026,287.1155532,3.338574695,51.83611643,13.66754727,296.3075375,31.95176758,125.9014025,-64.64867555,30.96056719,121.9957181,-62.6431592,13.15517946,-6.755007584,-26.61714807
1982,331.2626534,15.29338764,14.62890607,2.929141672,4.78220338,-5.534011656,233.8877054,214.0048928,8.579870933,22.86946917,30.62528501,223.7255312,44.79649902,73.13609004,-84.63378543,42.85013838,69.95840405,-80.9565367,14.0077512,-16.20990415,-26.46476925
1928,322.5365938,15.31845137,15.29259896,2.603851125,6.01889306,-5.752184504,234.6549522,233.8635829,6.780040681,36.22707367,33.08762656,234.2589334,39.88696682,92.20012061,-88.11455857,39.819651,92.04451774,-87.96585075,15.67230146,-14.97783209,-34.62178339
2012,392.1924205,16.65854849,13.42040279,3.35191381,8.773497743,-0.716843475,277.5072377,180.107211,11.23532619,76.97426265,0.513864567,223.5644306,55.83801872,146.1537376,-11.94157178,44.98403344,117.7438736,-9.620328166,29.40800824,-2.402797542,-6.289224607
2004,331.5753383,16.86130092,16.57680239,4.163751968,7.595753383,-2.119484883,284.3034688,274.7903776,17.33683045,57.69546945,4.492216168,279.5064535,70.20627489,128.0742835,-35.73727241,69.02169359,125.9133029,-35.13428208,31.62683309,-8.825009351,-16.09908447
1966,339.5925977,14.93504965,14.08551949,2.673673069,11.50520059,-1.052764801,223.0557082,198.4018592,7.148527681,132.3696407,1.108313726,210.3679329,39.93144005,171.8307421,-15.72309458,37.66007412,162.0567271,-14.82873912,30.76114498,-2.814748897,-12.11227021
1987,316.7584397,18.44097629,17.41242013,2.329273523,6.710788847,-1.990601521,340.0696067,303.1923748,5.425515145,45.03468695,3.962494416,321.1020268,42.95407782,123.753498,-36.70863546,40.55828918,116.8510748,-34.66119,15.63126278,-4.636655418,-13.35850649
1973,369.941785,17.74165303,17.84940516,1.797282726,5.854086141,-2.749284488,314.7662524,318.6012646,3.230225197,34.27032455,7.558565196,316.6779532,31.88676653,103.8611652,-48.77685148,32.08042757,104.4919554,-49.07309273,10.5214479,-4.941241519,-16.09454822
1931,321.2568991,17.84728812,16.38962948,1.384470449,6.609491381,-2.953434525,318.5256932,268.6199544,1.916758424,43.68537632,8.722775496,292.5104395,24.70904299,117.961497,-52.71079692,22.69095768,108.3271148,-48.40569756,9.150645499,-4.088942823,-19.52070004
1948,316.9557675,16.45353009,15.67702484,0.453222024,8.937819841,-2.640262498,270.7186524,245.7691079,0.205410203,79.88462351,6.970986058,257.9423999,7.457102212,147.0586877,-43.44163845,7.105172932,140.1184237,-41.39146077,4.0508168,-1.196625114,-23.59819054
1999,395.1638978,18.38810674,17.5507519,3.395076094,8.952526242,-0.355371331,338.1224694,308.0288922,11.52654168,80.14772611,0.126288783,322.7250992,62.4290216,164.6200081,-6.534605967,59.58613821,157.1235669,-6.237034064,30.39450782,-1.206512711,-3.181471167
1998,405.0494952,18.68404617,17.98504414,0.879515643,6.251502859,-1.669626211,349.0935813,323.4618127,0.773547766,39.08128799,2.787651685,336.0333951,16.43291088,116.803368,-31.19537322,15.81812766,112.4335549,-30.02830111,5.498294556,-1.468462371,-10.43767303
1993,341.5168608,16.74051049,16.7981821,2.441265942,6.575439809,-1.925905155,280.2446914,282.1789217,5.959779398,43.23640869,3.709110664,281.2101435,40.8680381,110.0762191,-32.24063544,41.00882983,110.4554353,-32.35170548,16.05239726,-4.701646661,-12.66367342
2011,378.2413633,19.61367574,17.74741955,0.338387394,3.183111262,-5.641948287,384.6962762,314.9709006,0.114506028,10.13219731,31.83158047,348.0921323,6.637020619,62.43251216,-110.6593443,6.005503049,56.49201104,-100.1300233,1.077124724,-1.909164177,-17.95894913
2013,335.3056477,18.09966617,17.48393373,0.278879907,10.83626892,1.390278553,327.5979155,305.6879387,0.077774002,117.4247241,1.932874456,316.4533639,5.04763321,196.13285,25.1635777,4.875917804,189.4606077,24.3075381,3.022017664,0.387720753,15.06543228
2004,322.6153658,16.85165358,16.62734578,4.77113197,7.682511278,-1.973091716,283.9782285,276.4686275,22.76370027,59.02097953,3.893090922,280.198271,80.40146315,129.4630187,-33.24985809,79.331261,127.7397714,-32.80727822,36.65427516,-9.413880967,-15.15829936
2015,340.7151201,19.04735362,18.49812053,-1.705249824,6.995512993,0.865966928,362.80168,342.1804633,2.907876961,48.93720204,0.749898721,352.3402432,-32.48049641,133.2460097,16.49437831,-31.54391678,129.4038425,16.01876062,-11.9290973,-1.476689952,6.0578829
1961,195.5686316,14.6214218,13.75960475,1.01020087,1.923984603,-7.988191774,213.7859755,189.3267229,1.020505798,3.701716753,63.81120783,201.1849849,14.77057302,28.13139042,-116.7987214,13.89996469,26.47326769,-109.9143615,1.94361092,-8.06967828,-15.36915798
1932,149.5953655,17.00331624,15.64981497,5.123473447,8.608197847,0.520750349,289.1127633,244.9167085,26.24998016,74.10107018,0.271180926,266.098753,87.11603928,146.3679103,8.854482868,80.18141143,134.7167035,8.149646606,44.10387309,2.668050585,4.482722033
1930,221.1768194,15.23437786,13.78908052,-1.798296299,3.591523931,-5.417387988,232.0862687,190.1387416,3.233869579,12.89904414,29.34809261,210.0680629,-27.39592532,54.71463264,-82.53053561,-24.79685247,49.52381266,-74.70079917,-6.458624192,9.74206877,-19.4566786
1966,204.4033192,14.63898791,13.83207799,1.836744039,8.295716292,-1.008808763,214.2999671,191.3263814,3.373628665,68.8189088,1.01769512,202.4876224,26.88807378,121.4408905,-14.76793928,25.40598679,114.7469947,-13.95392148,15.23710745,-1.852923482,-8.368791289
1938,188.5628229,16.12362855,15.05342037,-2.269201313,1.476407987,-5.555993029,259.9713975,226.6054649,5.149274597,2.179780543,30.86905854,242.7157584,-36.58775906,23.80505396,-89.58276781,-34.15924127,22.22499006,-83.63669864,-3.350266941,12.60766667,-8.202912482
1976,187.3070624,15.45934737,13.55275621,3.617244479,5.144370401,-2.732677636,238.991421,183.6772009,13.08445762,26.46454682,7.467527064,209.516766,55.92023892,79.52860902,-42.24541282,49.02363258,69.72039791,-37.03531381,18.60844543,-9.884763094,-14.05790595
1970,222.6475623,16.17348972,15.72361989,-0.582474171,2.151213732,-5.331603917,261.5817697,247.2322225,0.339276159,4.627720522,28.42600033,254.3058047,-9.420640009,34.79263318,-86.23064114,-9.158602456,33.82486704,-83.83211341,-1.253026435,3.10552157,-11.46941956
1994,171.4988527,17.58401505,16.59546153,-0.932602077,3.706836806,-4.176459131,309.1975851,275.4093435,0.869746634,13.74063911,17.44281087,291.8148453,-16.39888895,65.18107417,-73.43892019,-15.47696189,61.51666762,-69.31026685,-3.457003704,3.894974459,-15.48145242
1993,187.620778,16.19412856,15.27522734,1.761159542,4.151143405,-3.555752857,262.2497998,233.3325703,3.101682931,17.23199157,12.64337838,247.3689953,28.52044403,67.22414997,-57.5823189,26.90211238,63.40965924,-54.31493326,7.310825816,-6.262248072,-14.76044002
2002,210.4126178,18.31544088,17.04325566,2.857313744,6.77412431,-1.829510684,335.4553745,290.4725634,8.164241829,45.88876017,3.347109342,312.1547414,52.33296094,124.0710733,-33.50829476,48.69792863,115.4531325,-31.18081831,19.35579849,-5.22748602,-12.3933328
2010,223.5468259,19.17142592,18.90168942,3.090381491,2.548264764,-5.295306021,367.5435717,357.2738628,9.550457759,6.49365331,28.04026586,362.3723384,59.24701981,48.85386915,-101.5185671,58.41343112,48.16650913,-100.0902298,7.875110262,-16.36451572,-13.49384175
2006,199.3407744,16.19007467,14.16260521,0.502519364,0.81484166,-6.369008063,262.1185179,200.5793865,0.252525712,0.663966931,40.56426371,229.293636,8.135826033,13.19234733,-103.1147161,7.116983369,11.54028075,-90.20174681,0.409473713,-3.200549883,-5.189733105
2013,194.2617222,17.03508224,16.12152351,-0.557388598,7.707313929,-0.719454116,290.194027,259.9035203,0.310682049,59.40268799,0.517614226,274.6314789,-9.495160613,131.2947267,-12.25596004,-8.985953391,124.2536427,-11.59869645,-4.295968907,0.401015521,-5.545058732
1991,277.358006,17.92747161,16.61659987,2.394896589,3.506250348,-6.096036417,321.3942383,276.1113912,5.735529674,12.2937915,37.16166,297.8936224,42.93444062,62.85820357,-109.2865198,39.79503835,58.26195907,-101.2953979,8.397107,-14.59937683,-21.37422981
1969,258.1220947,13.84014611,13.60744699,0.575146899,3.047405534,-6.351987909,191.5496443,185.1626135,0.330793956,9.286680486,40.3477504,188.3290545,7.960117121,42.17653784,-87.91244075,7.826280943,41.46740925,-86.43433875,1.752705844,-3.653326151,-19.3570831
1953,299.7632164,18.76292545,16.73670811,-1.617562919,5.104322196,-3.657854223,352.0473714,280.1173984,2.616509796,26.05410508,13.37989752,314.0296066,-30.35021245,95.77201683,-68.6320461,-27.07267842,85.4295507,-61.22043845,-8.256562309,5.916809353,-18.6708665
1973,276.5616817,16.81085786,15.95471423,0.068751568,0.854372878,-7.035706417,282.604942,254.5529062,0.004726778,0.729953015,49.50116479,268.2124331,1.155772843,14.36274102,-118.2762605,1.096911626,13.63127512,-112.2526853,0.058739475,-0.48371585,-6.011116743
1932,232.7485186,16.82905866,15.64116269,4.558134446,7.878187823,-0.132802088,283.2172154,244.6459703,20.77658962,62.06584337,0.017636395,263.2260444,76.70911197,132.582485,-2.234934134,71.29452242,123.2240174,-2.077179068,35.90983928,-0.605329773,-1.046239795
1956,278.3352238,17.05951987,15.6024212,-3.250207941,3.288280932,-8.17586664,291.0272181,243.4355472,10.56385166,10.81279149,66.84479532,266.1698143,-55.44698693,56.09649389,-139.4763594,-50.71111326,51.30514411,-127.563315,-10.6875968,26.57326668,-26.88454638
1935,345.4926811,14.56185899,14.08356112,2.608262328,1.563050468,-6.744885048,212.0477374,198.3466937,6.803032371,2.443126766,45.49347431,205.0828311,37.98114824,22.76092052,-98.218065,36.7336219,22.0133168,-94.99200079,4.076845653,-17.59242958,-10.54259573
1929,279.651294,14.93904332,13.65873254,1.074501245,5.799468238,-4.065917164,223.1750155,186.5609746,1.154552925,33.63383185,16.53168239,204.0483972,16.05202065,86.63850727,-60.74091267,14.67632512,79.21338554,-55.53527508,6.231535841,-4.368833055,-23.58015745
1992,259.9319878,14.01004817,11.61820102,-1.953543186,5.818610614,-3.585859271,196.2814498,134.9825949,3.816330979,33.85622947,12.85838671,162.771556,-27.36923414,81.519015,-50.23806114,-22.69665743,67.60178775,-41.66123384,-11.36690711,7.005130945,-20.86471882
2000,264.4035275,15.3923966,14.9528514,0.607949693,4.869814966,-4.320211418,236.925873,223.5877651,0.369602829,23.7150978,18.66422669,230.1602191,9.357802781,74.95812331,-66.49840753,9.090581416,72.81761955,-64.59947936,2.960602512,-2.626471204,-21.03863022
1994,250.9781875,17.42851301,16.12019291,-1.655783575,3.570058793,-4.913698278,303.7530659,259.8606196,2.741619248,12.74531979,24.14443077,280.950992,-28.85784559,62.22081614,-85.63845439,-26.69155066,57.55003646,-79.20976417,-5.911244712,8.136020903,-17.54219174
2018,269.2230118,18.49149566,18.2423455,-0.503576901,4.0659413,-7.253667917,341.9354117,332.7831695,0.253589696,16.53187866,52.61569824,337.3282527,-9.311890087,75.1853359,-134.1311688,-9.186423824,74.172306,-132.3239163,-2.047514121,3.652779614,-29.49298796
2014,257.144539,17.19711847,17.43407308,-2.251021627,1.289696725,-7.70406126,295.7408836,303.9469042,5.067098364,1.663317644,59.3525599,299.8158202,-38.71108559,22.17906737,-132.4876542,-39.24447555,22.48466696,-134.313167,-2.903135221,17.34200851,-9.93590258
2004,241.455875,14.95396793,14.44164572,1.335555546,5.14997339,-3.739425556,223.6211569,208.561131,1.783708616,26.52222592,13.98330349,215.9599069,19.9718548,77.01253693,-55.91924984,19.28762003,74.37409115,-54.00345906,6.878075522,-4.994210539,-19.25794211
2013,289.2179365,16.6638941,15.53758377,-0.785160234,6.534306842,-2.113032414,277.6853665,241.4165095,0.616476593,42.6971659,4.464905983,258.9166505,-13.08382699,108.8869972,-35.21134837,-12.19949292,101.52734,-32.83141815,-5.13047789,1.659069025,-13.80720216
1945,304.8700741,15.1112289,14.51852768,2.701860463,0.91585012,-7.252472898,228.3492388,210.7876459,7.30004996,0.838781443,52.59836314,219.392795,40.8284319,13.83962081,-109.593778,39.22703591,13.29679532,-105.2952285,2.47449923,-19.59516978,-6.642178177
1946,262.5683139,16.37337646,14.98615009,0.987741825,0.99524362,-7.699568652,268.0874566,224.5846945,0.975633913,0.990509863,59.28335742,245.373877,16.17266874,16.29549846,-126.0679361,14.80244724,14.91487027,-115.3868914,0.98304375,-7.605185991,-7.662946579
1984,306.2380068,18.29709465,16.06785639,3.173729624,-3.494531519,-10.53693407,334.7836726,258.1760089,10.07255973,12.21175054,111.0269797,293.9950891,58.07003132,-63.93977395,-192.79528,50.99503182,-56.14963059,-169.3059435,-11.0906982,-33.44137982,36.82164823
1956,278.9729032,16.40841987,15.80397119,-1.686896513,3.974521619,-6.424619382,269.2362426,249.7655054,2.845619846,15.7968221,41.27573421,259.3181949,-27.67930626,65.2156195,-105.4178523,-26.65966389,62.81322516,-101.5344996,-6.70460666,10.83766803,-25.53478863
1928,228.0476693,13.74325961,14.08909697,2.498400444,4.256168455,-6.081381599,188.8771848,198.5026535,6.242004777,18.11496992,36.98320215,193.6301174,34.33616591,58.49362804,-83.57800611,35.20020613,59.9655701,-85.68117507,10.63361316,-15.19372649,-25.88338453
1968,264.5846126,16.77797157,15.52884035,-1.052491616,5.025482388,-2.01863037,281.5003299,241.1448826,1.107738602,25.25547323,4.074868571,260.5424418,-17.65867441,84.31740061,-33.86852295,-16.34397427,78.03991368,-31.34698874,-5.28927808,2.12459154,-10.14459137
1992,240.3747652,14.34359157,12.4899785,-0.527914825,6.44925487,-2.241751638,205.7386192,155.999563,0.278694062,41.59288838,5.025450408,179.1511504,-7.572194633,92.50547782,-32.15476991,-6.593644813,80.55105469,-27.99942977,-3.404657255,1.183453923,-14.45762767
2012,393.7729897,15.64650902,12.56338314,2.957050046,6.921803811,-0.930346033,244.8132444,157.8385959,8.744144976,47.911368,0.865543742,196.5730876,46.26751021,108.3020657,-14.5566676,37.15055269,86.96127329,-11.68829367,20.46812028,-2.751079781,-6.439672719
2007,262.0828482,17.13412497,14.66718149,1.561557145,7.252621936,-1.804963382,293.5782385,215.126213,2.438460718,52.60052494,3.257892811,251.3093207,26.75591527,124.2673306,-30.92646816,22.90364206,106.3755222,-26.47372552,11.32538361,-2.818553466,-13.09071702
1965,165.6341217,14.59466543,13.43022291,0.46045169,0.596915796,-7.724748725,213.0042591,180.3708874,0.212015759,0.356308467,59.67174286,196.00961,6.720138361,8.711786331,-112.7401232,6.183968834,8.016712196,-103.7450973,0.274850887,-3.556873604,-4.611024533
1946,189.4032599,14.52566186,13.3848693,-1.781189416,-1.886049484,-10.40836856,210.9948525,179.1547261,3.172635734,3.557182655,108.3341362,194.4240855,-25.87295516,-27.39611706,-151.1884423,-23.84098752,-25.24452582,-139.3146528,3.359411378,18.53927592,19.63069816
1969,167.8930793,13.11302793,12.25500726,-0.551004802,1.944131253,-7.434630084,171.9515015,150.185203,0.303606292,3.779646331,55.27372449,160.7002525,-7.225341363,25.49344743,-97.49051195,-6.752567854,23.82534263,-91.11144568,-1.071225657,4.09651688,-14.4538967
1930,224.2681767,14.83617133,12.75049475,-3.621387455,1.527172159,-7.267113448,220.1119796,162.5751164,13.1144471,2.332254804,52.81093787,189.1685246,-53.72752473,22.6573878,-107.8161402,-46.17448174,19.4722006,-92.65929187,-5.5304821,26.31703348,-11.09813334
1982,167.9191414,11.95609857,11.57480133,0.519523222,1.00629678,-8.268015673,142.948293,133.9760259,0.269904378,1.01263321,68.36008317,138.3894657,6.211470856,12.0313835,-98.85321038,6.013378086,11.64768531,-95.70063884,0.522794546,-4.295426145,-8.320077551
1978,184.7952057,14.80890984,12.97067758,-0.75793348,-0.835109947,-9.496072752,219.3038106,168.238477,0.57446316,0.697408624,90.17539771,192.0815949,-11.22416856,-12.36706791,-140.6264852,-9.830910797,-10.83194187,-123.170498,0.632957788,7.197391465,7.930264813
1936,310.3378408,13.59870657,11.15594688,-1.439298942,-0.912268445,-9.379017604,184.9248203,124.4551507,2.071581445,0.832233717,87.96597122,151.7064481,-19.57260398,-12.4056709,-127.5425083,-16.05674254,-10.17721831,-104.6318221,1.313027008,13.49921012,8.55618181
