year,Loss,tmin6,dpt6,dpt11,tmax12,dpt12,tmin6_2,dpt6_2,dpt11_2,tmax12_2,dpt12_2,tmin6_3,dpt6_3,dpt11_3,tmax12_3,dpt12_3,tmin6_dpt6,tmin6_dpt11,tmin6_tmax12,tmin6_dpt12,dpt6_dpt11,dpt6_tmax12,dpt6_dpt12,dpt11_tmax12,dpt11_dpt12,tmax12_dpt12,tmin6_2_dpt6,dpt6_2_tmin6,tmin6_2_dpt11,dpt11_2_tmin6,tmin6_2_tmax12,tmax12_2_tmin6,tmin6_2_dpt12,dpt12_2_tmin6,dpt6_2_dpt11,dpt11_2_dpt6,dpt6_2_tmax12,tmax12_2_dpt6,dpt6_2_dpt12,dpt12_2_dpt6,dpt11_2_tmax12,tmax12_2_dpt11,dpt11_2_dpt12,dpt12_2_dpt11,tmax12_2_dpt12,dpt12_2_tmax12,tmin6_dpt6_dpt11,tmin6_dpt6_tmax12,tmin6_dpt6_dpt12,tmin6_dpt11_tmax12,tmin6_dpt11_dpt12,tmin6_tmax12_dpt12,dpt6_dpt11_tmax12,dpt6_dpt11_dpt12,dpt6_tmax12_dpt12,dpt11_tmax12_dpt12
1946,263.9008622,15.63884071,14.42643607,0.604702583,-0.345093727,-8.285110433,244.5733386,208.1220577,0.365665214,0.119089681,68.64305488,3824.843484,3002.45956,0.221118699,-0.041097102,-568.7152901,225.6127357,9.456847366,-5.396865828,-129.5695223,8.723703152,-4.978472593,-119.524616,-0.208679068,-5.010027677,2.859139639,3528.321634,3254.787708,147.8941295,5.718580027,-84.400725,1.862424544,-2026.31712,1073.497801,125.8519458,5.275245827,-71.8216166,1.718039663,-1724.314231,990.2746429,-0.126188771,0.072013837,-3.029576676,41.50863257,-0.986671155,-23.68828765,136.428604,-77.85753985,-1869.22643,-3.263498705,-78.35102478,44.71362938,-3.010495235,-72.27684399,41.24719522,1.728929124
1941,237.5197315,16.05083801,15.19756095,-1.18513769,6.249400498,-2.381660463,257.629401,230.9658588,1.404551344,39.05500659,5.672306559,4135.167783,3510.117715,-1.664586736,244.0703776,-13.50950826,243.933589,-19.02245309,100.3081151,-38.22764629,-18.01120227,94.97564496,-36.19543004,-7.40640007,2.822595579,-14.88395008,3915.338523,3707.195586,-305.3263131,22.54422611,1610.029307,626.8655844,-613.5857583,91.04527376,-273.7263443,21.34575466,1443.398153,593.5408429,-550.082254,86.20522465,8.77760387,-46.28556029,-3.345164404,-6.722464293,-93.01576506,35.44851544,-289.0948902,1524.438693,-580.9669844,-118.8789278,45.30502442,-238.8998718,-112.5592165,42.89656834,-226.1997385,17.63953022
1933,356.2593427,17.13032316,15.28930765,-2.566336051,4.108995555,-5.58030473,293.4479714,233.7629284,6.586080729,16.88384447,31.13980088,5026.858579,3574.07333,-16.90209641,69.37564189,-173.7695782,261.9107809,-43.96216589,70.3884217,-95.59242333,-39.23750142,62.82369718,-85.3189958,-10.54506343,14.32093721,-22.92944733,4486.616314,4004.434506,-753.0861082,112.8216912,1205.77641,289.2257119,-1637.529103,533.4348521,-599.9142307,100.6966145,960.5308339,258.1422925,-1304.468375,476.1059959,27.06217644,-43.32961876,-36.75233744,-79.91519364,-94.21699717,127.9533034,-672.1510792,1076.190234,-1461.541969,-180.6403442,245.3222822,-392.7888426,-161.2267189,218.9572148,-350.5753745,58.84466733
2006,259.7223364,15.57179407,13.8632906,0.295186571,-0.329303986,-6.68590541,242.4807706,192.1908264,0.087135111,0.108441115,44.70133115,3775.860626,2664.397277,0.025721115,-0.035710091,-298.8688718,215.8763064,4.59658449,-5.127853851,-104.1115422,4.09225721,-4.565236849,-92.68864964,-0.097206114,-1.973589489,2.201695299,3361.581388,2992.75597,71.5770671,1.356850012,-79.84988419,1.688622711,-1621.203496,696.0799233,56.73215093,1.207979372,-63.28920512,1.50335069,-1284.969686,619.7075441,-0.028693939,0.032010361,-0.582577113,13.19523264,-0.725027037,-14.72032651,63.72378657,-71.0889281,-1443.328565,-1.513673593,-30.73232911,34.2843458,-1.34759661,-27.36044462,30.52274175,0.649910885
2013,270.6428617,16.43500757,15.44141835,-0.898935324,6.897587051,-0.372110477,270.1094739,238.4374005,0.808084717,47.57670713,0.138466207,4439.251249,3681.811651,-0.726415897,328.1644791,-0.051524726,253.7798275,-14.77400886,113.3618954,-6.115638509,-13.8808364,106.5085272,-5.745913548,-6.200484651,0.334503252,-2.566664409,4170.873386,3918.720484,-242.8109475,13.28087844,1863.10361,781.923542,-100.5105652,2.275693164,-214.3398019,12.47797417,1644.642727,734.6518383,-88.72505488,2.138114632,5.573834679,-42.76838264,-0.300696789,-0.124472165,-17.70379119,0.955082718,-228.1316514,1750.468452,-94.43413268,-101.9050122,5.497563485,-42.18314899,-95.74427744,5.165204657,-39.63293889,2.307265302
2016,252.5315639,17.07337656,15.91713302,2.800231305,8.692181163,2.265214038,291.5001871,253.3551236,7.84129536,75.55401337,5.131194638,4976.892461,4032.687205,21.95744074,656.7291718,11.62325413,271.7592058,47.80940351,148.4048821,38.67485225,44.57165417,138.3546038,36.05571317,24.3401178,6.343123261,19.68965079,4639.847254,4325.627429,816.2679492,133.8773884,2533.772435,1289.962121,660.3103159,87.60681825,709.4529484,124.8109413,2202.208633,1202.603281,573.9035827,81.67390761,68.15795982,211.5687134,17.76221233,14.36853186,171.1460117,44.60127338,760.9886354,2362.18025,615.5927679,415.5679966,108.298532,336.1688222,387.4248928,100.9643367,313.4027908,55.13557652
1991,193.9917327,17.95681074,16.34082377,1.491936378,2.170402631,-7.141998322,322.4470518,267.0225216,2.225874157,4.710647582,51.00814004,5790.120682,4363.36797,3.320862629,10.22400191,-364.3000506,293.4290798,26.79041918,38.97350927,-128.2475121,24.37946944,35.46616692,-116.706136,3.238102642,-10.65540711,-15.50101195,5269.05045,4794.872883,481.0704867,39.96960097,699.8399297,84.58820708,-2302.916303,915.9435166,398.3806139,36.37261735,579.5463836,76.97586201,-1907.074402,833.5150274,4.831043128,7.027986494,-15.8971895,76.10089972,-33.64343713,110.7082014,437.7775186,636.8592469,-2095.669996,58.14599628,-191.3371288,-278.3487378,52.91326463,-174.1181299,-253.2993046,-23.12652363
1948,172.4184614,15.31998687,13.61410822,-2.706918899,4.422937758,-5.813698714,234.7019976,185.3439427,7.327409927,19.56237841,33.79909274,3595.631522,2523.292494,-19.83470441,86.52318212,-196.497742,208.5679592,-41.46996199,67.75934837,-89.06578796,-36.85228684,60.2143533,-79.14832347,-11.97253381,15.73721092,-25.71362756,3195.258396,2839.466768,-635.3192731,112.2558239,1038.072327,299.6953804,-1364.486702,517.8016569,-501.7110213,99.75615173,819.7647223,266.3243368,-1077.533841,460.1445064,32.40867804,-52.95377184,-42.59935367,-91.49140291,-113.7297742,149.4912835,-564.5765505,922.4831018,-1212.551276,-183.4190607,241.0938647,-393.9324365,-162.9953709,214.2480926,-350.0681084,69.6047044
1973,169.1210271,16.34174193,15.44202217,-0.805223371,-0.079937129,-8.458708896,267.0525293,238.4560487,0.648384677,0.006389945,71.54975619,4364.103515,3682.24359,-0.522094495,-0.000510794,-605.2185592,252.3495412,-13.15875252,-1.306311928,-138.2300378,-12.43427714,-1.234390913,-130.6195703,0.064367244,6.811150091,0.676164902,4123.831077,3896.787209,-215.0369378,10.59573506,-21.3474124,0.104422825,-2258.919605,1169.247651,-192.0103833,10.01237056,-19.06149185,0.098673665,-2017.0303,1104.872921,-0.051830009,-0.005145333,-5.484497236,-57.61353586,-0.054050681,-5.719482068,-203.1977482,-20.17209775,-2134.551309,1.051872894,111.306057,11.04971232,0.993960412,105.1779307,10.4413534,-0.544463781
1963,176.6474186,15.99522528,14.56407993,-1.292615054,2.668180306,-8.865196892,255.8472318,212.1124242,1.670853678,7.119186148,78.59171593,4092.334111,3089.222301,-2.159770618,18.99527228,-696.7310358,232.9557395,-20.675669,42.67814509,-141.8008215,-18.82574897,38.85959125,-129.1134361,-3.448930031,11.45928696,-23.65394376,3726.179534,3392.786011,-330.7119834,26.725681,682.6465454,113.8729863,-2268.136084,1257.092202,-274.1797128,24.33444653,565.9541931,103.6843961,-1880.418404,1144.616033,4.45813888,-9.202367188,-14.81244684,-101.5888352,-63.11298691,209.6968687,-301.1220959,621.5679165,-2065.198498,-55.16641283,183.2938765,-378.3501592,-50.23049266,166.8939713,-344.4979276,30.5754438
1957,211.862964,15.89684973,15.24706771,-1.400715221,3.707942689,-3.98958172,252.7098312,232.4730736,1.962003132,13.74883898,15.9167623,4017.290211,3544.532694,-2.748207651,50.97990699,-63.50122394,242.3803441,-22.26695938,58.94460771,-63.42178108,-21.35679982,56.53525323,-60.82942261,-5.193771765,5.588267843,-14.79314037,3853.083906,3695.589517,-353.9745072,31.18966895,937.033571,218.5632272,-1008.206523,253.0263785,-325.6285728,29.91479459,861.9968338,209.6294789,-927.4703251,242.6839525,7.274995168,-19.25820804,-7.82757183,-22.29485124,-54.85211668,59.01844241,-339.5058373,898.7324247,-966.9961902,-82.56460925,88.83585413,-235.1643295,-79.18978975,85.20469817,-225.5520128,20.72097689
1928,129.2863843,13.56421599,12.76525826,0.30056398,1.561302841,-9.005701559,183.9879554,162.9518184,0.090338706,2.437666561,81.10266056,2495.652367,2080.122046,0.027152561,3.805935728,-730.3863566,173.1507202,4.076914744,21.17784896,-122.1552811,3.836776829,19.93043399,-114.9601062,0.469271396,-2.706789503,-14.06062743,2348.653768,2210.313661,55.30015216,1.225373722,287.2609175,33.06503575,-1656.940617,1100.094005,48.9774471,1.153196914,254.4171371,31.11744321,-1467.495445,1035.296408,0.141046078,0.732674764,-0.813563426,24.37653845,-21.95289755,126.6258143,52.04286961,270.3407114,-1559.343711,6.365298572,-36.71547746,-190.7213874,5.990370563,-34.55286707,-179.4875404,-4.226118142
1929,160.7509047,14.26523723,13.14623781,0.648916526,4.211009068,-4.88050153,203.4969933,172.8235686,0.421092658,17.73259737,23.81929518,2902.932885,2271.979732,0.273253985,74.67212833,-116.2501066,187.5342011,9.256948193,60.07104334,-69.62151213,8.530810975,55.35892663,-64.16023374,2.732593377,-3.1670381,-20.5518362,2675.219867,2465.369205,132.052562,6.006986666,856.9276839,252.9597082,-993.1673869,339.7878964,112.1480698,5.535784226,727.7616144,233.116942,-843.4656907,313.1341189,1.773225002,11.50697549,-2.055143363,15.45673429,-86.54396859,100.303268,121.6940423,789.7082212,-915.2609551,38.98109278,-45.17854981,-293.1768189,35.92332237,-41.63463601,-270.1793261,-13.33642616
1987,212.7612467,17.31394002,15.18956448,-2.510769265,2.961791814,-4.757970953,299.7725189,230.7228692,6.303962301,8.77221075,22.63828759,5190.243411,3504.5799,-15.82779479,25.98146199,-107.7123148,262.9912084,-43.47130844,51.28028581,-82.37922368,-38.13749165,44.98832775,-72.2715066,-7.436375855,11.94616723,-14.09211942,4553.414007,3994.721918,-752.6596269,109.1464251,887.8637926,151.8815307,-1426.308937,391.9579534,-579.2918887,95.75444187,683.3531054,133.2460609,-1097.77271,343.8657291,18.67102394,-22.02499714,-29.99406951,-56.83951668,-41.73792394,67.04989486,-660.3102429,778.9252081,-1251.30453,-128.7529655,206.8352229,-243.9901103,-112.9553106,181.4570775,-214.0531566,35.38206031
1926,158.8655763,13.23530423,12.02262441,-2.983326384,-0.01646815,-8.913476892,175.1732779,144.5434977,8.900236311,0.0002712,79.4500703,2318.471626,1737.792183,-26.55230981,-4.47E-06,-708.1763657,159.1230916,-39.48523229,-0.21796098,-117.9725784,-35.8674126,-0.197990386,-107.1633848,0.049129867,26.59181078,0.146788477,2106.042527,1913.077165,-522.5990618,117.7973353,-2.884779876,0.003589414,-1561.402965,1051.545851,-431.2204301,107.0041983,-2.38036405,0.003260535,-1288.385126,955.1983545,-0.14657043,-0.000809078,-79.33205069,-237.0254909,-0.002417335,-1.308395702,-474.7161175,-2.620462995,-1418.34,0.650248741,351.9507056,1.942790156,0.590669943,319.7033533,1.764782732,-0.437917938
1993,235.3092073,15.35648088,14.63071344,-0.171929939,2.026442096,-5.493392062,235.8215049,214.0577757,0.029559904,4.106467568,30.17735634,3621.38843,3131.817976,-0.005082232,8.321518744,-165.7760498,224.6762711,-2.640238814,31.11901929,-84.35917014,-2.515457663,29.6482936,-80.37224506,-0.348406065,0.94447856,-11.13204092,3450.236861,3287.174139,-40.54477686,0.453936097,477.8786246,63.06089067,-1295.459983,463.4179956,-36.80294024,0.432482482,433.7756876,60.08055022,-1175.903286,441.516253,0.059901433,-0.706024717,-0.162384141,-5.188391023,-22.55843634,61.15266523,-38.6285775,455.2934537,-1234.234844,-5.350291076,14.50386694,-170.9489735,-5.097429299,13.81839516,-162.8697007,1.913931112
2003,171.7527864,14.03837217,12.63636461,-2.056909996,5.125077633,-6.274321139,197.0758932,159.6777107,4.230878731,26.26642075,39.36710575,2766.624735,2017.745773,-8.702536752,134.6174455,-247.0018638,177.3939894,-28.87566804,71.94774722,-88.08125527,-25.99186469,64.76234966,-79.28460962,-10.54182341,12.90571387,-32.15638293,2490.322844,2241.61513,-405.3673747,59.39465023,1010.029252,368.7377901,-1236.517443,552.6500818,-328.4426792,53.46292628,818.3606636,331.9120697,-1001.869235,497.4571021,21.68358195,-54.02766339,-26.54589185,-80.97459332,-164.8039589,201.7594732,-364.8834699,909.1579671,-1113.026857,-147.9900404,181.1752144,-451.4232713,-133.2103244,163.081306,-406.3397794,66.14278548
1992,173.5417186,14.08588159,11.15547757,-2.817683352,4.557071424,-4.621178567,198.4120602,124.4446797,7.939339472,20.76689996,21.35529135,2794.808786,1388.239833,-22.37054466,94.63624637,-98.68661467,157.1347361,-39.68955405,64.19036847,-65.0933741,-31.43260342,50.83630803,-51.55145383,-12.84038428,13.02101791,-21.05904079,2213.381286,1752.913023,-559.0623588,111.8325957,904.1779295,292.5200938,-916.8975599,300.8081053,-350.6457023,88.56712337,567.1032938,231.6646866,-575.0810867,238.2284736,36.18013703,-58.51454829,-36.6891054,-60.17244891,-95.967553,97.31758795,-442.7559299,716.0742155,-726.1476745,-180.8681326,183.4125165,-296.635155,-143.2406188,145.2556732,-234.9236571,59.33770865
2001,187.2168837,14.80642367,14.32527131,-2.667012945,-5.109324899,-12.99592755,219.230182,205.2133982,7.112958049,26.10520093,168.894133,3246.014958,2939.737606,-18.9703512,-133.3799531,-2194.935916,212.1060363,-39.48892361,-75.65082915,-192.4232094,-38.20568403,-73.1924654,-186.1701881,13.62663565,34.66030702,66.40041624,3140.531838,3038.476517,-584.6897335,105.3174705,-1120.118228,386.524665,-2849.099563,2500.718089,-547.3067894,101.8950539,-1048.501925,373.9640859,-2666.938455,2419.454278,-36.34241367,-69.6229088,-92.4394875,-450.442839,-339.2613,-862.9349989,-565.6895446,-1083.718653,-2756.514681,201.7617407,513.1951904,983.152695,195.2052527,496.5183018,951.2039778,-177.0907697
1994,140.5105033,16.67546809,15.78741302,-2.238134243,2.190991458,-5.85524176,278.0712361,249.2424098,5.009244888,4.80044357,34.28385607,4636.968026,3934.892865,-11.21136251,10.51773086,-200.7402658,263.262502,-37.32193615,36.53580816,-97.63889715,-35.33434968,34.59008707,-92.43911999,-4.903733008,13.10481708,-12.82878468,4390.025453,4156.233852,-622.3607555,83.53150331,609.2517032,80.04964359,-1628.174314,571.699348,-557.837972,79.08301795,546.0879909,75.78658531,-1459.374566,541.2533956,10.97521276,-10.74403713,-29.33033986,-76.73187224,-28.10775766,75.11563581,-589.2168206,576.8058933,-1541.465596,-81.77204332,218.5289591,-213.9259897,-77.41725833,206.8911598,-202.5333223,28.71254229
2005,226.1297438,17.56299017,15.97142773,1.547775849,3.509341378,-6.310808612,308.4586237,255.0865037,2.395610079,12.31547691,39.82630533,5417.455775,4074.095658,3.707867423,43.21921269,-251.3361907,280.5060282,27.18357202,61.63452811,-110.8366696,24.72019011,56.04919219,-100.7926236,5.43167383,-9.767717156,-22.14678179,4926.524615,4480.081756,477.4248081,42.07407626,1082.486611,216.2965998,-1946.623339,699.469009,394.8167298,38.26131323,895.1856223,196.6957493,-1609.802104,636.0829573,8.407013573,19.06159772,-15.11823671,61.64219355,-77.72061771,139.7641012,434.1604559,984.3914114,-1770.219858,95.39643408,-171.5503204,-388.9637108,86.75158602,-156.0043886,-353.7157247,-34.27825398
2004,159.5263237,15.0187058,14.07556654,0.319489689,4.145373811,-4.60784517,225.561524,198.1215735,0.102073662,17.18412403,21.23223711,3387.64217,2788.673392,0.032611482,71.23461771,-97.8348612,211.3967929,4.79832165,62.25814971,-69.203871,4.49699838,58.34848492,-64.85803131,1.32440419,-1.472159021,-19.10124069,3174.906241,2975.529626,72.06458121,1.533014293,935.0368345,258.0833033,-1039.352579,318.8807227,63.29779995,1.436744615,821.2879822,241.8762813,-912.9135356,298.8557663,0.423133483,5.490150445,-0.470339628,6.783480835,-79.18178291,88.01555965,67.53909568,876.3187291,-974.0836913,19.8908369,-22.10992324,-286.8759144,18.64173931,-20.72147226,-268.8607844,-6.102649451
2017,140.5525146,15.79409986,13.90207746,2.877312886,0.456302342,-7.272261336,249.4535903,193.2677576,8.278929443,0.208211828,52.88578493,3939.894915,2686.823336,23.82107037,0.095007545,-384.599249,219.5707996,45.44456704,7.206884759,-114.8588217,40.0006266,6.343550506,-101.0995404,1.312924609,-20.92457125,-3.318349881,3467.923134,3052.490263,717.7560298,130.7582383,113.8262575,3.288518396,-1814.0917,835.2833682,556.0918093,115.0943184,88.18853048,2.894576954,-1405.493641,735.2222785,3.777694896,0.599090574,-60.20653849,152.1689505,-1.514170823,24.13190754,631.7738909,100.1906701,-1596.776236,20.73646238,-330.4847678,-52.41034938,18.25237961,-290.8950103,-46.13195707,-9.547930873
2014,170.0060699,16.68842467,16.97548677,-2.529435253,-0.58210862,-8.722434407,278.5035179,288.167151,6.398042697,0.338850446,76.08086199,4647.784978,4891.777658,-16.18343474,-0.197247766,-663.6103283,283.2941321,-42.21228966,-9.714475861,-145.5636895,-42.93839466,-9.881577183,-148.0675699,1.472406065,22.06283308,5.07740426,4727.732783,4809.055791,-704.4566161,106.7732536,-162.1192986,5.654880142,-2429.228667,1269.669734,-728.9001503,108.6098891,-167.7445827,5.752151262,-2513.519073,1291.509666,-3.724355808,-0.857100263,-55.80650776,-192.4416143,-2.955600789,-44.28732561,-716.5741646,-164.9079564,-2471.014485,24.5721377,368.1939278,84.7338785,24.99480968,374.5273309,86.19140882,-12.84296533
1956,358.3372412,17.10994033,16.65275456,-1.209048035,5.714100966,-5.617381262,292.7500582,277.3142344,1.461797151,32.65094985,31.55497224,5008.936028,4618.04588,-1.767382973,186.5708241,-177.2563098,284.9276369,-20.68673974,97.76792659,-96.11305822,-20.13398018,95.15552091,-93.54487142,-6.908622546,6.791683777,-32.0982837,4875.094866,4744.830003,-353.9488826,25.01126203,1672.80339,558.6558038,-1644.488691,539.9036923,-335.2862302,24.34294917,1584.601535,543.728254,-1557.779784,525.4772079,8.352856514,-39.47656676,-8.211471926,-38.15147719,-183.4128339,180.3082974,-344.4911995,1628.105285,-1600.547168,-118.2061195,116.2053042,-549.1997188,-115.0475956,113.100243,-534.5248402,38.80836684
1939,351.480923,18.24758978,17.91870719,1.07391903,7.623425414,-3.359366649,332.9745327,321.0800675,1.153302084,58.11661504,11.28534428,6075.982679,5753.339715,1.238553055,443.0476801,-37.91160922,326.9732182,19.59643392,139.1091397,-61.30034453,19.24324065,136.6019278,-60.19550734,8.186941629,-3.607687775,-25.60988109,5966.473154,5858.937357,357.5876873,21.04498331,2538.406515,1060.488151,-1118.58354,205.930333,344.8139947,20.66568234,2447.729946,1041.374608,-1078.62567,202.2187798,8.792112415,62.41253888,-3.874364557,12.11954599,-195.2350184,86.03298043,351.1427614,2492.655941,-1098.422924,149.3919524,-65.83160656,-467.3186044,146.6994099,-64.64510088,-458.8959605,-27.50293867
1961,349.3239688,15.24724604,14.48155723,1.412737377,3.921903219,-6.700455607,232.4785119,209.7154997,1.995826897,15.38132486,44.89610534,3544.65707,3037.00701,2.819579255,60.32406749,-300.8243608,220.8038661,21.54035438,59.79822334,-102.1634952,20.45863717,56.7952659,-97.03303131,5.540619267,-9.465984079,-26.27853842,3366.650874,3197.583823,328.4310831,30.43086375,911.7582242,234.5228446,-1557.711948,684.5419645,296.2729249,28.90268141,822.4838933,222.7455362,-1405.189396,650.1655187,7.827439931,21.72977254,-13.37294952,63.4264061,-103.0618844,176.0781801,311.9378746,865.9713933,-1479.486503,84.47918519,-144.3301883,-400.6753409,80.23679498,-137.0821901,-380.5541579,-37.12467343
1941,416.2396774,17.45329241,15.97139671,-0.534195556,9.656191835,-0.998231134,304.6174159,255.0855128,0.285364892,93.24204076,0.996465397,5316.576833,4074.07192,-0.152440657,900.3630327,-0.994702784,278.7534569,-9.323471249,168.5323397,-17.42241988,-8.531849151,154.2228705,-15.94314545,-5.15829477,0.533250636,-9.639111328,4865.165594,4452.082045,-162.72527,4.980556911,2941.444205,1627.380602,-304.0785886,17.39160195,-136.2655475,4.557675904,2463.154646,1489.205623,-254.6343008,15.91494417,2.755538145,-49.80948384,-0.28486012,-0.532307387,-93.07710811,9.622061034,-148.908858,2691.696855,-278.2603795,-90.02922695,9.30697928,-168.2342286,-82.38517211,8.516757455,-153.9500709,5.149170439
1931,332.8519985,18.02376062,16.30737781,0.730319361,5.954095463,-3.75212343,324.8559468,265.9305711,0.533366369,35.45125278,14.07843023,5855.125821,4336.630294,0.389527786,211.0801434,-52.82400794,293.920274,13.16310134,107.3151913,-67.62737451,11.90959374,97.09568424,-61.18729436,4.348391193,-2.740248385,-22.34050109,5297.548659,4793.068954,237.2485875,9.613267756,1934.223319,638.9648938,-1218.899609,253.7462564,194.2142447,8.69780689,1583.376007,578.116973,-997.8043264,229.5822808,3.175714277,25.89073628,-2.00125645,10.28175017,-133.0174762,83.82431758,214.6556666,1750.02937,-1102.825147,78.37436195,-49.38958094,-402.6598438,70.91085806,-44.68626572,-364.3149918,-16.31570048
1985,361.1085995,16.65377679,15.36612964,0.201433633,10.35678683,0.12339995,277.3482812,236.1179401,0.040575509,107.2630333,0.015227548,4618.896368,3628.218879,0.008173272,1110.900371,0.001879079,255.9040931,3.354630762,172.479616,2.055075229,3.095255319,159.143729,1.896179636,2.086205197,0.0248569,1.278026981,4261.769645,3932.25547,55.8672719,0.675735462,2872.437025,1786.334615,34.22476415,0.253596181,47.56209451,0.623488524,2445.423172,1648.217676,29.1369421,0.233988473,0.420231892,21.6063825,0.005007016,0.00306734,13.236253,0.157708466,51.54769118,2650.34414,31.5785524,34.74319568,0.41396127,21.28397606,32.05689951,0.381954353,19.63832827,0.257437618
1960,372.2994397,16.4323713,15.6051726,-1.9851937,8.566646426,0.100076603,270.0228266,243.5214118,3.940994026,73.38743098,0.010015326,4437.115348,3800.193661,-7.823636512,628.6841733,0.0010023,256.4299903,-32.62143998,140.7703149,1.644495897,-30.97929032,133.683996,1.561712661,-17.00645251,-0.198671442,0.857320872,4213.752815,4001.634258,-536.0476143,64.75987714,2313.190083,1205.929515,27.02296719,0.164575563,-483.4371724,61.49989198,2086.161832,1145.223527,24.37079562,0.156290898,33.76110239,-145.6882656,0.394401294,-0.019882363,7.344364788,0.085797761,-509.0632013,2196.74506,25.66264231,-279.4563422,-3.264642895,14.0878149,-265.3886267,-3.100302136,13.37864019,-1.701947995
1929,360.0306287,15.55464551,14.78609861,1.695826813,8.323405388,-2.703660096,241.9469968,218.628712,2.875828578,69.27907726,7.309777913,3763.399767,3232.665694,4.876907211,576.6378449,-19.76315485,229.9925223,26.37798491,129.4676202,-42.05447436,25.07466247,123.0706928,-39.97658477,14.11505403,-4.584939282,-22.50365901,3577.452153,3400.692113,410.3002044,44.73249407,2013.822937,1077.611488,-654.1424406,113.7010042,370.7564318,42.52228493,1819.735399,1024.367268,-591.0977244,108.083097,23.93668708,117.4853168,-7.775262968,12.39611738,-187.3070766,60.84224486,390.0274859,1914.320999,-621.8216047,219.5546617,-71.3171052,-350.0364385,208.7065807,-67.79336433,-332.7413211,-38.16230832
1942,353.2755063,17.95433786,17.30660882,1.406782617,9.189776279,-0.6603831,322.3582481,299.518709,1.979037332,84.45198805,0.436105838,5787.728899,5183.653132,2.784075317,776.0948765,-0.287996925,310.7287021,25.25785041,164.9963482,-11.85674129,24.34663645,159.0438632,-11.42899198,12.92801752,-0.929015465,-6.068772943,5578.928101,5377.660097,453.4879798,35.53230489,2962.400181,1516.279527,-212.879939,7.829991563,421.3577133,34.25042495,2752.509927,1461.577522,-197.7970934,7.547513147,18.18691032,118.8055888,-1.306922807,0.613506112,-55.77066564,4.007715087,437.1277367,2855.527255,-205.1999834,232.1139945,-16.67985754,-108.9607998,223.7401421,-16.07810725,-105.0298794,-8.537444283
1958,364.4044841,15.80859791,15.5338512,1.110210974,10.13552642,-1.252124236,249.9117678,241.300533,1.232568406,102.7288958,1.567815101,3950.75465,3748.326574,1.368410971,1041.211437,-1.963099285,245.5684076,17.55087888,160.2284618,-19.79432857,17.24585206,157.4437592,-19.45031156,11.25257266,-1.390122067,-12.69093827,3882.092214,3814.623102,277.4547871,19.48517833,2532.987325,1623.999807,-312.9205813,24.78495853,267.8944998,19.14653421,2445.707928,1595.775381,-302.1382455,24.35420649,12.49272965,114.0507474,-1.543328774,1.74060553,-128.6293401,15.89063138,272.6327409,2488.965083,-307.4821546,177.8873966,-21.9758808,-200.6259402,174.7957892,-21.59394933,-197.1391467,-14.08961894
1975,362.0339118,17.84194389,16.8283119,2.542917895,5.920103574,-1.527389391,318.3349619,283.1920812,6.466431423,35.04762633,2.332918352,5679.71453,4765.64467,16.44360418,207.4855779,-3.56327474,300.2497967,45.37059842,105.6261558,-27.25159582,42.79301547,99.6253494,-25.70338506,15.05433732,-3.884025816,-9.042303392,5357.040026,5052.697225,809.4996714,115.3737066,1884.575946,625.3177825,-486.2214436,41.62379834,720.1342112,108.8191248,1676.526452,589.792387,-432.5445805,39.25907765,38.28194378,89.12323618,-9.876758753,5.932419825,-53.53137263,13.81111827,763.510581,1777.509894,-458.5983541,268.5986418,-69.29857068,-161.3322698,253.3390838,-65.36159783,-152.1667017,-22.99383511
1926,357.7614495,14.83815825,13.81061404,-0.615192062,6.145154016,-5.780222995,220.1709403,190.7330603,0.378461273,37.76291788,33.41097787,3266.931255,2634.140681,-0.23282637,232.0589464,-193.1229025,204.9240768,-9.128317165,91.18276778,-85.76786353,-8.496180125,84.86835036,-79.82842887,-3.780449967,3.5559473,-35.52036055,3040.695881,2830.127333,-135.4474147,5.615668255,1352.984338,560.3321516,-1272.637132,495.757377,-117.3374646,5.226782566,1172.084031,521.529084,-1102.479621,461.4261202,2.325702809,-23.2314473,-2.18759055,-20.55416835,-218.2780863,205.3156048,-126.0676652,1259.290013,-1184.506861,-56.09491488,52.76370878,-527.056731,-52.21033541,49.10981572,-490.5579902,21.85184383
2003,385.8853158,15.13045645,14.63076659,0.252328249,5.949393016,-3.481218443,228.9307124,214.0593311,0.063669545,35.39527726,12.11888185,3463.826174,3131.852111,0.016065625,210.5804153,-42.188475,221.3701768,3.817841578,90.01703193,-52.67242404,3.691755712,87.04418059,-50.9328945,1.501199921,-0.878409753,-20.71113669,3349.431819,3238.815387,57.76568573,0.963349279,1361.998781,535.5467011,-796.9578181,183.364214,54.01321614,0.931534254,1273.52309,517.8600401,-745.1872914,177.3085317,0.378795147,8.931228324,-0.221647595,3.057936233,-123.218692,72.09999103,55.85794903,1317.018184,-770.6379421,22.71384002,-13.29074051,-313.3689517,21.96370565,-12.85180807,-303.0198068,-5.226004851
