year,Loss,pcpn1,pcpn2,pcpn3,pcpn4,pcpn5,pcpn6,pcpn7,pcpn8,pcpn9,pcpn10,pcpn11,pcpn12,dpt1,dpt2,dpt3,dpt4,dpt5,dpt6,dpt7,dpt8,dpt9,dpt10,dpt11,dpt12,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmax9,tmax10,tmax11,tmax12,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,tmin9,tmin10,tmin11,tmin12,vpdmax1,vpdmax2,vpdmax3,vpdmax4,vpdmax5,vpdmax6,vpdmax7,vpdmax8,vpdmax9,vpdmax10,vpdmax11,vpdmax12,vpdmin1,vpdmin2,vpdmin3,vpdmin4,vpdmin5,vpdmin6,vpdmin7,vpdmin8,vpdmin9,vpdmin10,vpdmin11,vpdmin12
1952,204.3392388,35.04336011,35.38723812,83.76047861,114.5562867,109.6089777,160.1928979,68.82499673,107.563518,33.95832887,20.7318562,77.78157745,34.32080664,-6.112586975,-3.547689242,-3.073267754,2.85934848,8.634401073,17.2583499,17.88674093,15.6927686,10.63118902,-2.230252515,-4.487911913,-7.316783485,3.677462954,6.124913197,7.780708426,18.42843783,23.03460214,31.43395411,31.74552358,28.99629347,27.09154159,18.04569596,6.228811062,2.731417738,-6.684617006,-2.868614498,-2.394166245,5.031161644,10.4210538,18.68378957,19.32056989,16.25703866,11.53098178,2.070228847,-3.576638934,-7.521515298,2.763781649,3.971211114,4.892782315,13.31892748,16.47404786,23.79179346,24.16175641,20.42528589,21.60518055,15.69601397,4.213149448,3.485376675,0.3505858,0.475702699,0.515960597,1.622210199,1.967133265,3.199549941,2.938464747,1.667494383,1.663930804,1.822170276,0.535014113,0.466798543
1970,298.9327309,14.12077929,15.39276084,48.42257354,143.8872763,178.8090657,138.6203687,78.47227243,112.0418908,239.2358928,92.14610504,31.68002441,32.02364534,-12.85317941,-8.043595796,-3.611806392,4.192860812,11.35330861,15.18061222,16.68197706,17.1075724,13.668119,6.669141915,-1.309969842,-6.325093729,-3.684516648,3.627564531,7.478646131,17.74508167,24.73625227,26.93166859,30.6794311,28.83350058,26.34422951,18.80550279,9.168453986,1.413411017,-12.83569281,-7.750677544,-2.459883663,5.560479944,12.63937475,15.77855631,17.78112146,17.37493168,13.78002898,7.44508083,-1.339489952,-6.489278354,1.894663625,3.920790133,4.98367572,11.17421717,16.44321858,16.69682816,23.73147926,18.84451334,16.73562606,10.75012737,5.33092769,2.448803103,0.53780915,0.650065957,0.835567092,1.307935015,1.824881561,1.497584087,2.122170631,1.222455567,1.122169138,1.114971254,0.621137012,0.560342964
1991,225.7948208,29.46655463,13.31010423,66.85157763,70.95187696,142.5266001,28.31169654,36.39239563,79.30377471,69.68495709,184.0048245,128.0162379,113.9718729,-8.829419034,-4.460999859,0.071494608,5.731435702,14.60077915,16.50098837,16.92233848,16.5656873,11.34406255,6.004725927,2.50456963,-5.519080658,-1.526396116,4.600364351,11.77389455,19.64270018,25.7643314,30.48772267,31.05875993,30.08228967,25.74942121,19.11962893,13.85495052,3.359900876,-9.935842731,-4.379979468,0.096642613,6.943210929,14.48265145,17.64738114,18.26046922,17.17637589,12.21717791,6.561545885,1.792021677,-6.441223726,1.520969016,3.325366559,7.088207514,12.2131622,14.13976281,23.29267893,24.79118855,22.84010588,19.03931279,11.41410696,7.358825278,2.846696887,0.199789596,0.397143239,0.470040168,1.06486683,0.668865049,1.657651314,1.795368686,1.24677227,1.150616021,0.784733473,0.48484708,0.268331787
1957,210.3802716,48.30724798,32.00357716,50.71856842,193.283741,128.4181023,120.4992795,75.80404543,49.99129935,40.62453278,105.6260549,60.00058097,49.3388399,-10.31164415,-2.834238744,-2.845879458,5.386211217,9.632533751,15.69606938,18.60968603,17.00221463,11.31762589,4.225097006,-0.695690288,-2.547546204,-1.280758039,5.945431493,9.74889971,16.13885613,22.81667756,28.03931728,31.42532665,30.61910396,25.18452538,17.68385347,11.10456139,4.600025476,-11.49482968,-2.41207083,-1.670033409,5.875834527,10.7358446,16.41554207,19.16306143,17.41526574,11.82675925,4.816323288,-0.436750243,-3.488890012,2.067301284,3.589091227,6.908997946,8.898935926,14.45366923,18.94424751,23.60525217,24.11299604,18.27321543,11.87583755,7.171429826,2.877969964,0.262861462,0.467006342,0.763968723,0.750558229,1.610626394,1.542132821,2.012464491,1.419234814,0.983771724,0.891189476,0.583090288,0.258502822
1961,214.1150148,9.039494501,30.7413428,89.59124785,74.71325274,78.68503295,61.71659449,166.0339734,65.99690797,261.2201639,57.78514715,51.49795473,23.44291339,-9.71900835,-3.412842081,0.363435056,1.253494469,6.182612781,13.17008457,17.42299195,17.27092745,13.98076991,7.210276082,0.641354686,-8.708879034,0.53001589,6.263637761,10.77352313,13.88264235,21.19205496,28.74396159,29.73388125,29.4496318,26.94458845,19.36823618,11.64254822,1.490598852,-9.530512084,-4.17951159,0.596272133,2.114073203,7.567289813,14.36252613,17.61314303,16.87891442,13.80875642,7.174506453,0.533945103,-8.439483077,2.897699983,3.965205006,5.897433781,8.350846402,14.5080732,23.36077934,20.18281204,20.25593056,18.01624189,11.39728248,6.016490583,3.221877681,0.390668689,0.356359505,0.477660521,0.793405964,1.685474165,2.268063294,1.352623495,1.26095316,1.195209451,0.781398759,0.614492913,0.530914035
1941,126.6453077,69.95599401,20.91934963,34.69159443,110.1341237,109.8370958,99.16100824,64.27304693,71.0519986,134.4367494,280.6533997,57.55255435,38.4170315,-5.18536144,-7.852956693,-4.512578644,5.881573646,10.81656055,15.34573903,16.72309985,16.67201336,13.56331781,9.270148582,-1.964493783,-2.916629649,1.81278568,1.576445849,7.242971171,19.44179573,25.86653803,28.80384561,31.33379817,30.76273183,27.56123078,19.52210687,9.100480082,5.073697588,-5.112683591,-7.538141459,-3.243241688,7.588010347,12.78542626,16.76564234,18.10841345,17.85499073,14.62275671,9.334348077,-1.616957767,-2.379819309,2.263947177,2.883260395,5.065191548,12.22134094,19.07164881,20.95564219,25.49070043,24.07236035,20.10249612,10.01471152,5.541040255,3.225713051,0.702441626,0.714860879,0.954115982,1.600617182,2.094352954,1.990589701,2.088951843,1.824249947,1.583981221,0.663634047,0.816118527,0.773365835
1996,208.4548899,32.35697304,18.3205123,44.29907473,65.71732032,187.032967,79.39234971,115.8798826,27.02589736,44.43561754,49.60702198,58.07069714,12.38480551,-8.059581022,-7.00286984,-6.160788163,0.682093129,9.92619,15.6276199,15.58740531,17.15691218,11.45164432,6.066748713,-3.413031152,-7.102926313,0.169258448,4.276443558,6.92766726,15.95323236,21.14707551,27.38421164,28.8915475,28.90690378,24.68737688,19.42926419,6.973213188,2.399859285,-9.824900253,-7.418340099,-5.295806732,2.247637964,10.04506847,16.1011856,16.26817951,17.01295299,10.91042115,5.771692865,-3.808772464,-7.700772116,1.815617506,4.412396854,5.712566579,11.22706609,11.41662112,17.8698148,20.85820737,18.6965753,16.80918869,11.84928936,4.258398596,3.445691674,0.129264984,0.376852036,0.561719083,1.085552183,0.851641868,1.388742169,1.381758277,0.840252204,0.400895648,0.668710851,0.288052561,0.247157711
2002,258.9432019,67.16592483,44.63818073,59.30806299,116.3527198,166.6471378,104.6404236,98.0326103,128.0491146,19.41714521,52.53321702,67.05606902,34.83479122,-5.450997691,-4.13749525,-2.97914503,4.644331644,8.32282319,16.19471943,19.01821819,18.49813011,13.31287983,4.969652213,3.161384592,-2.287730683,5.776343955,6.171272316,7.96416292,17.07071022,20.51642142,29.15400965,31.74386685,29.17337401,27.55981313,16.90538001,16.30502172,6.250797669,-5.178825513,-4.438334944,-3.353953143,5.108815132,8.619211564,17.25643026,19.23838189,17.62044461,12.38766141,4.535234732,3.391687443,-3.411376212,5.254428037,4.663772925,5.151762117,11.40471806,12.3214532,22.67231872,23.92509142,17.33113826,21.37421897,11.21879283,10.42786989,3.594206609,0.436852786,0.390067089,0.36452564,0.86283704,0.700115517,1.278107463,0.962532414,0.347044068,0.33607935,0.292326713,0.759280773,0.202495407
2011,254.7602056,39.87850475,77.25257151,43.15631711,154.8257957,113.7733868,141.1779206,52.61118055,26.71565678,74.16375131,21.6569051,51.20042419,68.01474535,-9.188667294,-6.064819639,-1.181062059,4.13371562,9.787766859,15.87895725,19.94755573,16.63433677,10.12038082,4.078245858,-0.516074452,-8.126395154,-1.768141252,2.125615869,9.9062648,16.2401236,22.43082185,27.32157437,31.96496883,29.98366872,23.41858244,19.81843323,12.06226031,-1.445395318,-10.63694705,-6.9156978,-0.918763309,4.828755403,10.53575055,16.80962623,20.98316482,17.00970888,11.21937121,5.721079952,-0.424214735,-9.492059211,1.752495794,2.714400928,6.386094362,9.737440153,15.32328322,17.64316726,22.65526477,23.19829588,17.95692232,16.27121998,7.997873069,1.529301555,0.196447802,0.319922734,0.518578969,0.829318739,1.061973663,1.393022097,1.936421265,1.112205251,1.184637538,1.040579607,0.626352737,0.213194829
1975,237.4612292,111.7717864,72.21523351,62.56349774,82.40964152,96.12768519,130.0663101,82.44829692,170.7121864,60.41622377,52.83266804,74.06070003,58.57668501,-4.724652494,-5.460055452,-3.306279001,1.356782301,11.04085658,16.08523384,16.88161711,19.04534016,11.04796008,6.420037283,1.587109725,-2.784235794,3.047276762,1.754262366,7.136736261,14.83794516,25.39935535,28.17495717,29.12071533,29.34745218,22.5634168,20.40157632,10.08588457,3.171985628,-5.188888758,-5.499138018,-2.691968945,2.411506623,11.89392088,16.6015873,16.40287779,18.47459692,10.79990593,6.357215656,1.292930258,-3.072158963,2.306409967,2.173421927,4.809542918,9.013682802,17.18851755,18.39479052,18.89391756,16.43055063,12.91872486,13.74711198,4.779527228,1.943955627,0.428627545,0.437514017,0.709772698,1.20795592,1.930442586,2.126988566,1.398019401,1.166056024,1.030560981,1.129767474,0.486799846,0.380829513
1988,339.5755419,42.82120574,44.10571544,74.84921683,49.28001754,38.68326581,5.936148505,59.13536976,42.29411862,74.80668796,98.85479593,94.20679301,121.122048,-9.641565703,-8.086079423,-1.895168149,1.828979137,7.218362966,11.32269143,16.2835149,17.93582189,11.85857392,1.815435104,1.430394914,-2.273040367,0.185731101,1.314971769,10.40945992,17.75147122,26.40223149,31.74176398,32.60448654,32.36463397,26.89287948,15.18716595,12.97526811,4.381578669,-9.634049653,-9.174354261,-1.457469553,3.484163857,9.848913677,14.92634943,17.85043797,18.73725921,12.33746853,2.924402034,2.484915033,-2.043389351,2.503455895,2.632591968,6.878720265,11.98011325,23.27069906,32.83941175,29.8139402,26.86180874,19.87468521,9.62591943,7.382453712,2.322186251,0.377393708,0.230827015,0.632588643,1.286431768,2.460289912,4.305012161,2.162626677,1.846244497,1.414439781,0.803773918,0.83887848,0.31464016
1958,272.8793539,33.01517867,12.94534201,29.1201661,60.32454009,64.25636032,228.2899844,189.0283313,99.6104166,77.42752811,23.56424642,71.51613437,127.3076766,-6.812901528,-10.34656626,-2.388853608,3.727640371,7.449590335,13.66209973,18.06705527,17.45735319,12.90767659,5.59925643,0.569670465,-2.392839644,1.438328193,-0.071247183,5.959141575,17.67424061,23.85885501,25.22245052,27.98586941,29.07033616,25.46548088,20.3609128,9.900267639,6.498796655,-6.117148454,-10.20690018,-1.556256785,5.119882862,9.447111319,13.18418879,17.72886037,16.7657275,12.97935869,6.432426847,0.251643408,-2.683809563,2.60227529,3.017543915,3.996884103,11.97155195,18.93417973,15.19043845,16.15106192,19.06369445,17.08480531,14.66225974,4.815812247,3.89022637,0.436068173,0.394187644,0.451005964,1.282005021,2.023960568,0.966548314,0.903952228,0.816528048,1.110013398,1.171192738,0.45564997,0.470231023
1963,238.5461393,15.79606383,21.10267518,140.4569895,93.93561216,38.65978299,50.12182911,119.4711426,94.63961191,10.59897256,19.2826355,33.63700942,12.06872178,-12.93871088,-10.96913572,0.153176112,3.635245395,8.040508293,14.41343135,16.75564692,15.93526826,11.7349572,7.05264194,0.116280129,-7.755056262,-3.52983874,-0.506721827,11.9280162,19.77492952,22.88313906,30.24943474,29.81767158,27.395259,26.61222598,25.6194189,10.51723367,2.295571294,-12.83625547,-12.59897019,0.497198632,5.60740335,8.86161251,14.50605644,16.70175792,14.59802728,10.9707287,8.672478972,-0.004269812,-8.848536576,1.899994795,2.625717975,7.473719871,14.0844422,15.60521186,26.12579296,21.28902021,16.48026838,19.25162867,21.94118585,5.913335971,3.58458014,0.374138895,0.294484692,0.81320961,1.628184525,1.674293898,1.831112085,1.452270684,0.874554645,0.96868086,1.820351104,0.458484057,0.294906883
1936,334.7237021,32.90925118,66.89677816,51.48688194,72.38240274,79.66603228,19.36593487,36.15097471,93.90947629,141.6166603,108.4348787,118.0493366,31.0984005,-10.87182947,-12.10593458,-0.865351726,0.826652661,10.56246647,11.98595868,17.7918195,17.58717828,14.54404246,6.122234837,0.547126729,-7.7464922,-1.864006132,-1.293527339,12.20781508,15.4130453,25.80611929,31.01542018,36.81796717,33.97034139,27.77968775,18.96272983,9.330276388,0.29205081,-11.33294397,-12.53522081,0.13447221,1.928613726,11.65071528,13.61104994,19.63365967,18.88209481,14.88967885,6.412400102,0.502108707,-8.150169685,2.126132707,2.575122874,7.613080548,10.0051443,19.30919803,29.86180722,41.15289869,31.99230277,19.60934093,11.42957596,4.693771785,2.266900843,0.54998583,0.485375424,0.975538687,1.086216336,1.398786453,1.844799767,2.67476974,1.963821957,0.989933982,0.8416367,0.656234327,0.601609655
1989,267.1205868,41.85537386,31.912685,53.94713199,123.3046688,131.3558662,39.88455604,94.48984457,116.3638899,125.8212123,31.47412708,138.8130133,68.85690335,-3.240924621,-8.742259136,-0.889329492,3.615264607,7.807823862,15.03511225,17.8270126,16.76724231,11.49972447,5.843463899,1.396712772,-5.951153533,5.755391503,-1.025355373,10.43854202,16.39908469,20.76685351,28.01954442,29.54233818,28.31766146,23.47226106,19.92707523,10.86851328,4.410950568,-3.093515418,-9.460123543,-1.299216696,4.088439721,8.740961545,15.90605383,18.2787026,16.40357665,10.99987811,5.898043648,0.816304857,-6.100556145,3.441505191,2.031096517,6.260364554,9.745205746,13.07457181,18.99352124,19.31604543,17.11891948,13.21372791,13.4929193,4.864028235,3.895529222,0.46965983,0.253403254,0.493663958,0.824061628,1.357882307,1.50916718,1.445071447,1.220861349,0.858989003,0.885631952,0.632574292,0.493672089
1946,263.9008622,35.40715415,60.91295448,72.44843861,41.12036127,161.0909768,160.3969064,67.50526765,63.3610508,36.59544374,89.92336721,70.834001,63.57963291,-6.204860231,-5.314122231,3.239613423,3.853294715,8.665607576,14.42643607,16.4026079,14.99126579,10.988987,6.517652166,0.604702583,-8.285110433,3.578630336,6.062252368,17.37542474,19.36679767,20.87332821,28.35861177,31.02774359,27.65650111,27.11414104,23.2988582,10.81797039,-0.345093727,-6.65767918,-4.557245979,5.186539212,5.503718689,9.639114054,15.63884071,17.21906449,14.41418584,11.61717937,7.62952832,0.804458128,-8.885965178,3.171657678,4.456563072,10.91794601,13.44623034,12.08750414,20.63714129,25.14288779,18.72836681,21.40177398,17.59733565,5.702214492,2.083266992,0.442162871,0.691949263,1.407288123,1.426654995,1.173281287,1.906555734,1.617715878,0.378625404,1.351449529,1.345412963,0.697496394,0.406745389
1941,237.5197315,35.86761998,18.34604772,25.92893802,88.45410204,82.07034428,129.5757236,82.27903742,72.52898103,65.62967107,209.5393238,87.44875719,53.86342928,-5.310686306,-7.679112353,-4.642674623,5.647348876,10.099316,15.19756095,16.66102585,16.06515088,13.07184122,9.164382892,-1.18513769,-2.381660463,2.643793656,1.970296896,7.917167864,20.50237922,26.22885641,29.0322412,31.29560164,30.84834218,28.09561083,20.09850893,9.611979696,6.249400498,-5.023925153,-7.441037064,-3.469250208,6.873260046,11.33324498,16.05083801,17.33544909,16.55916696,14.0223945,8.971038956,-1.015964163,-2.035301527,2.666537462,3.01023166,5.545088148,13.78625733,20.53082125,21.72958736,25.61793415,25.15390774,21.74606864,10.90263924,5.625526407,3.693887855,0.720929058,0.720192012,0.907707655,1.287325763,1.527620694,1.430230056,1.388230085,1.108724179,1.455548187,0.559464259,0.786824978,0.732523197
1933,356.2593427,60.71028335,36.9985534,112.6771734,95.4832787,197.881357,18.56934753,31.66716129,64.60632124,122.4772067,79.39708067,59.99619262,97.11369219,-1.982029754,-7.077315803,-1.460727588,3.341829838,11.72909046,15.28930765,16.89755031,15.60349361,14.45780744,4.596357546,-2.566336051,-5.58030473,8.05840212,3.984802007,9.208737122,17.10146825,23.64483138,33.91817795,33.55367936,30.15851322,29.53765449,18.65956522,7.679205309,4.108995555,-1.911661395,-7.238188411,-0.787384895,4.602228196,12.5231227,17.13032316,17.89727462,15.49822274,15.21376819,5.117944182,-3.357836167,-6.280632233,4.786313184,3.876745738,5.394234001,10.700898,14.33350346,34.53830725,31.45093515,23.94690599,23.62434695,11.98827506,4.735987487,3.533999395,0.702178666,0.560617648,0.858043699,1.225850403,1.232477547,2.392950344,1.695824247,0.664045415,1.303954963,0.936738787,0.526085485,0.518611222
2006,259.7223364,51.73301042,20.22553622,98.95956301,118.5240234,96.41906951,70.04143367,153.6242104,97.50149405,57.08408524,105.9267822,80.77506546,42.46612782,-0.593897898,-6.979769418,-0.792743723,4.979428955,9.104101438,13.8632906,18.97609956,17.8887151,11.4965205,3.795904816,0.295186571,-6.68590541,7.430744324,5.202558166,9.846818323,20.30087321,21.72896197,27.82619873,30.0214646,28.39494137,23.5552943,16.84405129,12.51385034,-0.329303986,-0.797169926,-6.630343859,-0.6697313,6.376854325,10.33259875,15.57179407,18.85506598,17.64067438,11.38508144,4.733801018,1.085007145,-7.88015806,3.437239971,5.169879834,5.749014275,15.35874267,14.91131626,21.26426307,18.14810904,16.47851373,15.01201624,11.95339286,7.577509236,1.570497471,0.333015541,0.448825431,0.484511701,1.169500923,0.809653804,1.393311483,0.650113384,0.817495924,0.802499201,0.781932088,0.84539986,0.152061469
2013,270.6428617,86.39485784,68.70545661,36.91138819,201.6310871,100.5095982,115.2378769,96.45147571,31.72800325,45.63525227,76.25608202,25.88721305,66.38230728,-5.909249129,-5.701722877,-3.87412506,3.167183062,11.00953916,15.44141835,16.82074711,15.66549358,12.44354358,5.878561433,-0.898935324,-0.372110477,2.883211423,2.87806788,5.194760166,16.2227965,24.36943919,27.49343058,27.69189426,27.97593507,27.59660065,18.57868161,10.40832093,6.897587051,-7.017520682,-5.918183872,-3.197949336,4.321308814,12.40772293,16.43500757,17.12219877,15.42702516,13.21144268,5.666411791,-1.2968792,-1.158446236,2.621940594,2.878794555,3.94567217,9.756927089,17.42475528,18.73585965,17.24929364,19.71692813,22.333184,12.10972064,6.563192586,3.215191896,0.339340424,0.321048722,0.394154706,0.970796047,1.632620469,1.352731858,1.207601993,1.226465606,1.279070064,0.689107865,0.489141251,0.320290826
2016,252.5315639,23.60913031,36.54329069,104.0886947,88.28545781,90.19100527,122.4640725,161.5241147,148.1532124,93.43153417,58.84773206,94.71303883,187.6006225,-6.69896818,-4.097112051,2.81439786,4.29008646,9.008231294,15.91713302,19.01778227,19.60318261,15.22906725,9.617098741,2.800231305,2.265214038,1.030277767,5.050776616,13.5643427,17.4560314,21.89865483,29.34709551,28.24311206,28.92325381,27.49215726,21.38852101,13.37845643,8.692181163,-7.623322814,-4.699582787,2.775536594,4.893316343,10.49928024,17.07337656,18.49050044,18.90227599,15.40927098,9.181499985,1.725886233,1.033943136,2.28787159,4.154676311,7.518583002,12.19254139,15.02391117,22.40448507,13.61090965,14.37601838,18.5531284,12.64483218,7.6565928,3.071269988,0.435285936,0.451206296,0.785130702,1.094778952,1.170884146,1.848861345,0.449008117,0.294858064,0.739708987,0.782668889,0.515187877,0.268041604
1991,193.9917327,28.69502193,18.09112008,98.18176243,73.1607987,129.7517134,41.36707224,55.43858542,72.53714051,66.40911961,124.452881,97.25154047,70.86278614,-10.42183527,-5.355709207,-0.779924063,4.758027806,13.78991467,16.34082377,16.5588159,16.49081353,11.13189403,5.046655174,1.491936378,-7.141998322,-2.164925058,4.278715513,11.99325235,19.17797284,25.32047951,30.00162567,30.79117835,29.34818157,25.49647453,18.59517142,13.82157052,2.170402631,-11.26216905,-4.529263481,0.30639809,6.644397054,14.34728002,17.95681074,18.5038495,17.276226,12.48710722,6.439940288,1.484535366,-7.385980832,1.629299043,3.421845251,7.762610659,12.59749687,14.41811184,22.02314695,24.81365768,20.79420824,18.63064823,11.46131351,7.941899924,2.892427589,0.232788451,0.552806016,0.808290451,1.377034642,1.10157515,2.139409515,2.460668369,1.299292741,1.452783222,1.236986799,0.735060339,0.423775789
1948,172.4184614,35.54934363,46.64906572,115.6997697,43.66249862,58.51610904,88.23658842,184.8585144,38.41474236,86.62054859,37.19861722,64.07012049,55.51139814,-11.89403987,-7.459101444,-2.693431846,4.578209859,7.522701749,13.61410822,17.6892309,16.61276835,13.07920904,3.877320293,-2.706918899,-5.813698714,-1.805602159,2.334031611,8.343881856,19.35997353,21.99579712,27.69494906,29.75008261,29.83489318,26.81873754,18.32830333,6.116969331,4.422937758,-11.47771246,-7.836989602,-2.53552643,7.344256513,9.091055878,15.31998687,17.97738643,17.27574556,14.10135495,5.039929823,-2.664452536,-5.383087076,2.123187415,2.782760216,5.514796785,12.7732188,14.68386316,19.66068628,18.59238292,21.7450127,18.8775785,11.84830901,3.762230834,3.699932319,0.365501431,0.297685715,0.52052941,1.920771388,1.656454833,2.03170185,1.198028147,1.44389796,1.456152555,0.848816472,0.574480539,0.639685604
1973,169.1210271,50.68580795,42.73129296,127.4369799,180.5621735,160.9345392,136.6544697,122.8260043,57.42572806,143.7427384,125.8186841,72.36001764,49.94817032,-7.981908549,-5.854254432,2.485575202,3.660153646,7.612723194,15.44202217,17.91518647,18.02075939,14.55426453,9.123247227,-0.805223371,-8.458708896,1.785234009,3.296417108,12.62667079,15.29649264,20.61531873,28.46654066,29.75957684,29.23163056,24.61083785,21.21522066,6.090775935,-0.079937129,-6.988717293,-5.525741761,2.886121619,4.795123139,9.446546718,16.34174193,18.3306455,17.56289452,14.3683121,9.371684186,-0.260095903,-8.616706927,2.78705027,3.258577162,6.436874414,8.973451173,12.7135335,19.9288716,19.3899035,17.94879444,13.10522856,12.35255778,3.072599671,2.325770446,0.682162694,0.548667594,0.825782435,1.307923861,1.639888794,2.442360719,2.415204213,1.582604066,1.192260473,1.099703484,0.727599878,0.521458172
1963,176.6474186,22.05046849,11.81648921,86.61429107,86.41560623,70.29092037,17.88484278,148.5002884,91.18951206,50.78750395,26.22250059,27.20916624,10.96969181,-15.1834978,-11.81502998,-1.233106382,3.034249735,8.179295966,14.56407993,17.28610027,16.37323042,12.82811066,8.175381255,-1.292615054,-8.865196892,-5.529722405,-0.664553683,11.23793254,19.6170628,22.63048836,30.57639719,30.29667921,28.24775327,25.86642654,26.05265381,10.31299113,2.668180306,-14.67076332,-12.09937708,-0.303283932,6.016105477,9.422251112,15.99522528,17.5865612,16.07112307,12.55003146,11.0472198,-0.609720865,-8.537009399,1.658238482,2.607355135,7.553866127,14.22724049,15.135416,26.36222838,21.85880013,18.04397072,16.69351867,21.81395959,6.485569243,3.968903709,0.364320667,0.455409316,0.898934159,1.986966397,1.707889149,2.754965752,1.621090024,1.243666174,0.979338492,2.253920368,0.664402311,0.507650932
1957,211.862964,50.86437413,33.55207751,53.67917991,130.5905103,101.9622055,112.4195826,57.78940546,53.4043123,56.4521658,95.64282952,46.79633336,40.89675507,-11.83462295,-4.033023892,-3.721337476,4.273199196,8.887312698,15.24706771,18.78946234,17.07956877,11.00424616,3.816647933,-1.400715221,-3.98958172,-1.843840092,5.044113923,8.987114602,16.04520902,22.30705805,27.26507275,31.3095022,30.25864696,24.36378477,17.39366656,10.61050678,3.707942689,-12.49513471,-3.306410004,-2.445873727,5.426537067,10.22584156,15.89684973,19.32018687,17.05458725,11.288321,4.435437186,-0.624007801,-4.993571561,2.204122196,3.46373084,6.622983623,9.651133588,14.27125152,17.56636716,22.85656703,22.37182139,16.67909039,11.74880887,7.00118899,2.818105504,0.327833309,0.481370211,0.768260047,0.84970716,1.661893562,1.547008659,1.9430274,0.997886953,0.893073949,0.800599809,0.723073908,0.292264346
1928,129.2863843,10.00806014,40.18239665,41.72256123,86.26732485,51.86590427,149.9030527,108.9459714,84.3519688,82.50710911,96.38541685,81.16149295,52.11618903,-8.115428038,-5.312981706,-2.755156272,0.040435934,7.770693519,12.76525826,17.50947303,17.26250079,9.428039027,7.46144716,0.30056398,-9.005701559,1.73880728,4.594582217,10.69171623,14.62491898,24.55617441,24.43745861,29.97298323,29.55837482,23.09356371,19.75139687,10.99141564,1.561302841,-7.43018382,-4.487841427,-1.081286319,2.311501966,10.33957924,13.56421599,18.16415341,17.38178663,9.804363342,8.063003719,1.007768369,-8.80053531,3.058103455,3.764975238,7.067187728,9.58439892,18.9840701,14.76990983,21.12227899,20.40184273,15.30245314,11.68293433,6.134222767,3.19508497,0.737422724,0.788419462,1.121970948,1.485967667,2.262674127,1.262382617,1.378900034,0.792600902,0.929645621,0.980512683,0.882622027,0.636237386
1929,160.7509047,96.86383707,22.06402318,96.69403332,154.9339788,70.37877429,132.9048195,201.2909076,57.88212817,79.08587592,91.98564309,121.1982191,44.54148022,-13.81545856,-12.13742629,-0.709486551,4.891446563,7.671848185,13.14623781,17.61695226,15.47304492,12.03920424,5.513297152,0.648916526,-4.88050153,-2.840395929,-1.875585515,12.71599047,17.18491228,20.87910878,26.38205025,29.39610756,28.23476864,24.23518386,17.69271389,9.210609414,4.211009068,-14.4906825,-11.82456312,0.996219421,6.193116618,9.528427579,14.26523723,18.1336707,15.57119268,12.24879827,5.948699359,1.115033685,-4.803949241,2.354961255,2.412962557,8.059560748,10.04069686,13.14572701,18.04710227,19.39501613,19.47115878,15.09805837,10.26038673,4.585338508,3.442488993,0.447830902,0.615849449,1.213626065,1.312755502,1.736102133,1.560223248,1.288462561,0.745003173,0.863473612,0.88045959,0.846339137,0.662459595
1987,212.7612467,24.91865379,2.326569058,78.85207224,40.77404643,32.46127932,61.10549223,35.17219315,144.8694635,75.12717579,16.36233624,23.13617232,45.30777711,-7.984836933,-4.817458324,-1.215720573,2.072133077,9.997641937,15.18956448,19.16698989,17.21530556,11.85512439,0.480448277,-2.510769265,-4.757970953,0.611189351,7.404804306,12.25243353,19.08512307,27.09487857,30.52612071,32.27125933,29.31551648,25.20357128,16.11048424,7.084858639,2.961791814,-7.536988458,-3.618641764,0.867824251,5.098612295,12.43359338,17.31394002,19.33245453,17.09575585,11.93555916,2.557095675,-2.503296794,-4.265020384,2.282466946,5.342036778,8.24733378,14.80522113,22.14500916,25.03467957,24.99475924,19.95653253,16.9690796,11.48442507,4.175697296,2.494304836,0.396068167,0.583703705,0.942628957,1.763948629,2.5720448,2.761080148,1.641015292,0.756838492,0.889887455,1.195646966,0.453068657,0.307604706
1926,158.8655763,28.01444033,44.4967057,51.91769876,56.45933672,55.64579177,178.1491125,97.86181572,131.5662697,272.7906178,63.54096753,45.67905736,39.43416952,-8.351008636,-4.059483298,-5.132422244,-1.105974309,8.037478269,12.02262441,16.8301637,17.86429621,14.37492655,6.423979989,-2.983326384,-8.913476892,1.89955006,4.730333271,5.784659345,13.44587123,25.67777323,25.87355332,30.48022668,29.03427914,23.2696845,16.85128734,8.894105075,-0.01646815,-8.003967696,-3.553341851,-4.664155703,0.955043525,10.88158829,13.23530423,17.87688897,18.0632636,13.80178713,6.6396996,-2.697033991,-9.254533364,3.205515965,3.44711767,4.388572659,8.927060695,20.89568302,18.0571128,23.09806037,18.44733015,11.23614564,8.708325462,5.767068147,2.468888337,0.676772294,0.753038662,0.727943771,1.37126216,2.498187894,1.550134612,1.752430619,0.857936075,0.275026592,0.757767165,0.754800616,0.54449019
